0.00000	-0.02000	-0.01600	0.00000
0.00000	-0.02000	-0.01222	0.00000
0.00000	-0.02000	-0.00844	0.00000
0.00000	-0.02000	-0.00467	0.00000
0.00000	-0.02000	-0.00089	0.00000
0.00000	-0.02000	0.00289	0.00000
0.00000	-0.02000	0.00667	0.00000
0.00000	-0.02000	0.01044	0.00000
0.00000	-0.02000	0.01422	0.00000
0.00000	-0.02000	0.01800	0.00000
0.00000	-0.02000	0.01800	0.00000
0.00000	-0.01788	0.01800	0.00000
0.00000	-0.01575	0.01800	0.00000
0.00000	-0.01362	0.01800	0.00000
0.00000	-0.01150	0.01800	0.00000
0.00000	-0.02000	-0.01600	0.00000
0.00000	-0.01788	-0.01600	0.00000
0.00000	-0.01575	-0.01600	0.00000
0.00000	-0.01362	-0.01600	0.00000
0.00000	-0.01150	-0.01600	0.00000
0.00000	-0.01150	0.00100	0.00000
0.00000	-0.00961	0.00121	0.00000
0.00000	-0.00781	0.00184	0.00000
0.00000	-0.00620	0.00285	0.00000
0.00000	-0.00485	0.00420	0.00000
0.00000	-0.00384	0.00581	0.00000
0.00000	-0.00321	0.00761	0.00000
0.00000	-0.00300	0.00950	0.00000
0.00000	-0.00321	0.01139	0.00000
0.00000	-0.00384	0.01319	0.00000
0.00000	-0.00485	0.01480	0.00000
0.00000	-0.00620	0.01615	0.00000
0.00000	-0.00781	0.01716	0.00000
0.00000	-0.00961	0.01779	0.00000
0.00000	-0.01150	0.01800	0.00000
0.00000	-0.01150	-0.01600	0.00000
0.00000	-0.00961	-0.01579	0.00000
0.00000	-0.00781	-0.01516	0.00000
0.00000	-0.00620	-0.01415	0.00000
0.00000	-0.00485	-0.01280	0.00000
0.00000	-0.00384	-0.01119	0.00000
0.00000	-0.00321	-0.00939	0.00000
0.00000	-0.00300	-0.00750	0.00000
0.00000	-0.00321	-0.00561	0.00000
0.00000	-0.00384	-0.00381	0.00000
0.00000	-0.00485	-0.00220	0.00000
0.00000	-0.00620	-0.00085	0.00000
0.00000	-0.00781	0.00016	0.00000
0.00000	-0.00961	0.00079	0.00000
0.00000	-0.01150	0.00100	0.00000
0.00000	0.00000	0.01800	0.00000
0.00000	0.00283	0.01800	0.00000
0.00000	0.00567	0.01800	0.00000
0.00000	0.00850	0.01800	0.00000
0.00000	0.01133	0.01800	0.00000
0.00000	0.01417	0.01800	0.00000
0.00000	0.01700	0.01800	0.00000
0.00000	0.00850	-0.01600	0.00000
0.00000	0.00850	-0.01033	0.00000
0.00000	0.00850	-0.00467	0.00000
0.00000	0.00850	0.00100	0.00000
0.00000	0.00850	0.00667	0.00000
0.00000	0.00850	0.01233	0.00000
0.00000	0.00850	0.01800	0.00000
0.00000	0.00000	-0.01600	0.00000
0.00000	0.00283	-0.01600	0.00000
0.00000	0.00567	-0.01600	0.00000
0.00000	0.00850	-0.01600	0.00000
0.00000	0.01133	-0.01600	0.00000
0.00000	0.01417	-0.01600	0.00000
0.00000	0.01700	-0.01600	0.00000
0.00000	0.02000	0.01800	0.00000
0.00000	0.02189	0.01800	0.00000
0.00000	0.02378	0.01800	0.00000
0.00000	0.02567	0.01800	0.00000
0.00000	0.02756	0.01800	0.00000
0.00000	0.02944	0.01800	0.00000
0.00000	0.03133	0.01800	0.00000
0.00000	0.03322	0.01800	0.00000
0.00000	0.03511	0.01800	0.00000
0.00000	0.03700	0.01800	0.00000
0.00000	0.02850	-0.01600	0.00000
0.00000	0.02850	-0.01222	0.00000
0.00000	0.02850	-0.00844	0.00000
0.00000	0.02850	-0.00467	0.00000
0.00000	0.02850	-0.00089	0.00000
0.00000	0.02850	0.00289	0.00000
0.00000	0.02850	0.00667	0.00000
0.00000	0.02850	0.01044	0.00000
0.00000	0.02850	0.01422	0.00000
0.00000	0.02850	0.01800	0.00000
